text,label
türkiye yüzyılı için doğru zaman doğru adam yaparsa ak parti yaparsa erdoğan yapar başlasın türkiye yüzyılı,"['siyasi-figür', 'siyasi-parti']"
tenekeyi bağlamış sen bay diktatör kılıçdaroğlu,"['ideoloji', 'siyasi-figür']"
internet hızı sıralamasında ülke arasında şıradayız depremde gsm operatörleri çalışmadı wikipedia aylarca yasaklı kaldı teşekkürler erdoğan,"['afet', 'siyasi-figür']"
hdp şanlıurfa milletvekili feleknas uca mayısta da zindanların kapılarını açacak ve abdullah öcalanı özgürlüğüne kavuşturacağız kılıçdaroğlu da izlesin,"['sivil-haklar', 'siyasi-figür', 'hükümet', 'siyasi-parti']"
sen erdoğan kesin çalışan bir tetikçisin muharrem ince milyonların ahır var senin üzerinde sen iflah olmaz bir insanlık düşmanısın,"['siyasi-figür', 'iş-ve-istihdam', 'mülteciler']"
ne var şelale bacım büşra bacının da oyu diğer bacıların gibi cumhur ittifakına az öteden balkondan erdoğan kazandı dedirdirte dedirttire kudurtacak sen,"['politik-strateji', 'siyasi-figür', 'seçim']"
cumhurbaşkanı erdoğan biz türkiyede sadece okul hastane yol baraj gibi eserlerle sembolleşen bir kalkınma devrimi yapmakla kalmadık bizi asıl devrimi zihinlerde yaptık zihniyetlerde yaptık,"['sağlık', 'kültür-ve-sanat', 'siyasi-figür', 'eğitim']"
yılın özeti sürtükler dedi ayyaş dedi be alacaklar dedi yolsuzluk tavan yaptı tehdit etti bizim cumhurbaşkanımız olamaz millet millet geliyor kılıçdaroğlu geliyor meral hanım geliyor,"['siyasi-figür', 'hükümet', 'yolsuzluk', 'adalet']"
milyona yakın insanın yaşadığı belediyeleri yönetiyorsunuz hergün milyonlarca insan metro tramvay otobüsü durak istasyon otogar kullanıyor kılıçdaroğlunun sansürlenen reklam filmlerini görsellerini buralarda kullanın,"['ulaşım', 'çevre-ve-şehircilik']"
babası amerikan karşıtı oğlu ise amerika ile iş birliği yapan kemal kılıçdaroğlu destekliyor gel de çık işin içinden,"['siyasi-figür', 'dış-politika']"
milletimiz tepki olarak oyunu refah partisinden yana kullanacak,['sosyal-yardım']
sayın kılıçdaroğlu sen bari gündeme getir fahiş ev kiralarını antalyada rus ukraynalı yüzünden kiralayacak bütçeye uygun ev bulamıyoruz artık ev kiralamakta lüks oldu lütfen bunları gündeme getirin,"['siyasi-figür', 'konut']"
yıldır aynı yalanlardan bıkmadınız mı yapılan hizmetleri görmeyip milyar yalanının peşine takılana ne cevap versem anlamaz kk onun ssk başkanlığı dönemini biz çok iyi hatırlıyoruz yeniden denemeye gerek yok bu yüzden bu ülkeye çağ atlatan erdoğan kazanacak,"['siyasi-figür', 'hükümet', 'siyasi-manipülasyon', 'seçim']"
bay kemal gelecek yabancıya konut satışı yasaklanacak göçmenler gönderilecek konut fiyatları düşecek kira fiyatları düşecek enflasyon düşecek dolar düşecek değişim şart değiştir rahat et teşekkürler kılıçdaroğlu,"['siyasi-figür', 'konut', 'ekonomi']"
mayıs gecesi erdoğan kazanırsa azerbaycan bosna filistin sevinecek kılıçtaroğlu kazanırsa israil yunanistan ermenistan sevinecek diyeceklerim bu kadar,"['siyasi-figür', 'dış-politika']"
içişleri bakanlığının önerisi ve cumhurbaşkanı erdoğanın onayıyla ismailağa cemaatinin devletten izinsiz yardım toplamasına izin verildi izin almadan yardım toplama hakkına sahip kuruluşlar listesine ismailağa camii ilim ve hizmet vakfı da eklendi,"['dernek', 'hükümet', 'siyasi-figür']"
bütün siyasi figürlerin bu kadar heyecanlanmasına sebep olan istanbul seçimleri kürtlerin erdoğanı terk etmesi ve imamoğlu faktörü hem de ne faktör adam kelimeler sözcükler cümleler ile dans ediyor tango bunlar da havaya giriyor,"['siyasi-figür', 'kültür-ve-sanat', 'seçim']"
benim anlamadığım bir şey var bu soğan üreticileri hep erdoğan düşmanı mı diyelim ki değil üreticiden soğanı alıp bulmak kolay bir şey neden yargı sistemi yada yaptırım girmiyor ben onu anlamıyorum bu devlet mercileri araştırma yapmıyor mu,"['adalet', 'hükümet', 'siyasi-figür']"
sen balatayı uçurmuşsun ama kılıçdaroğlu sen tedavi edecek sen hiç merak etme sağlıklı olacağın günler seni bekliyor,"['siyasi-figür', 'sağlık']"
cumhurbaşkanı erdoğandan mülakat açıklaması kamuya işe alımları görevin getirdiği zorunluluklar dışında mülakatı kaldırarak gençlerimizin sınavlardaki başarı sıralamasına göre yapacağız,"['siyasi-figür', 'eğitim']"
israil yönetimi ramazanın sonuna kadar mescidi aksaya girişini yasaklama kararı aldı cb erdoğan herzog ile telefonda görüşerek mescidi aksa da yapılan tahriklerin durması çağrısı yapmıştı,"['siyasi-figür', 'dış-politika']"
kendilerine ait olan emeklilere açlık ve yoksulluk sınırı altında maaş ödemek gelince bunu düzeltecek onlar sadece söyler kılıçdaroğlu yapar proje çalıp kağıda geçirmişler,"['siyasi-figür', 'sosyal-yardım']"
ey siyasetten ve gündemden bir haber ne diye koydum şimdi bunu kılıçdaroğlu kandil yerle bir edeceğim dedi o görüntüyü de köy yok ama işine gelmez sizin için kolay olan herkese bölücü fetöcü iftirası atmak,"['siyasi-figür', 'çevre-ve-şehircilik', 'terör']"
siz iki üç hatta beş verebilirsiniz oy biz demokratik hakkımız olan vatandaşlık vazifemizi yapacağız bir oy devletime bir oy reis erdoğan a,"['siyasi-figür', 'ideoloji', 'hükümet', 'mülteciler']"
sahra hastanesini de gördük kılıçdaroğlunun,['sağlık']
cumhurbaşkanımız sınır ötesinde nice mazlumlara umut olmuşken kendi vatandaşını dört duvar arasında unutmamıştır herhalde hem yüzüncü yıla erdoğan affı yakışır,"['güvenlik', 'hükümet', 'siyasi-figür']"
hepsi geberse dönüp arkamı bakmam erdoğan bu halkın hakkından gelen tek lider dahada sürünülecekler düşün de cumhuriyet kuruluyor dünyanın kendi kendine yeten ülkesinden birisin sonra halk azgınlaşıyor rahat batıyor erdoğanı seçiyorlar erdoğan da ağızlarına bir güzel,"['siyasi-figür', 'ideoloji']"
düzenlediği iftara katılan merhum erbakan hocanın yol arkadaşlarından eski diyanet işleri başkanı lütfi doğan bir takım çevrelerce siyasete alet edilmesine cevap verdi erdoğanın yanındayız sivas ersan şen,['hükümet']
hayırlı olsun allah sağlıkla bereketle emekliliğinizi yasatsın songül hn,['sağlık']
sskyı batırdı dediğiniz adamın zamanında daha az borç çıkması ayrı ironik erbakan görevden alıyor karşı dava açıyor ve kılıçdaroğlu haklı bulunuyor,"['siyasi-figür', 'ekonomi']"
erdoğan kazanacak,"['seçim', 'siyasi-figür']"
kemal kılıçdaroğlu pkknın fetö nün kucağına oturmuş hala bayraktan vatan dan bahsediyoruz ya milleti aptal sanıyor ya da akıl tutulması yaşıyor,"['siyasi-figür', 'terör']"
kamuda çalışan mağduriyeti yıllardır çözüm bekliyor sayın cumhurbaşkanımız receptayyip erdoğan müjdeyi verecektir güvenimiz tamdır inancımız tamdır bayram öncesi müjde bekliyoruz,"['siyasi-figür', 'iş-ve-istihdam', 'adalet']"
kemal kılıçdaroğlu yeni bir sana söz videosu yayınladı sana söz çiftçi kardeşim kırsalda çalışan herkesin sigorta priminin devletçe ödenmesini sağlayacağım,"['siyasi-figür', 'hükümet', 'ekonomi', 'iş-ve-istihdam']"
reis adam diye yazıyorum receptayyip erdoğan türkiye cumhuriyeti başkanı yazıyor mal yazıyorum kemal çıkıyor,"['siyasi-figür', 'ideoloji', 'hükümet']"
ak parti iktidarında asgari ücret genel ücret haline getirildi ve ülkemizdeki çalışanlar açlık sınırına mahkûm edildi emeklilerimizin birçoğu ise asgari ücretin altında maaşlarıyla yoksullukta eşitlenildi cumhurbaşkanımız kemal kılıçdaroğlu öncülüğünde asgari ücret ve emekli aylıkları açlık sınırının üstüne çıkarılacak insanca yaşamak için yeterli bir düzeye getirilecek millet ittifakı ortak politikalar mutabakat metninden çalışma ve emeklilik hayatıyla ilgili maddeler asgari ücret tespitine ilişkin sayılı ılo sözleşmesi onaylayacağız kamu çalışanları arasında ücret ve maaş adaletini sağlayacağız sigortalının çalıştığı süre arttıkça aylık bağlama oranın da arttığı bir sisteme geçecek daha uzun süre çalışanın daha fazla emekli aylığı almasını sağlayacağız emekli aylıklarının artışında sadece enflasyonu değil büyümeden kaynaklı refah payını da hesaba katacağız,"['mesleki-haklar', 'iş-ve-istihdam', 'siyasi-figür', 'ekonomi', 'siyasi-parti']"
erdoğanın mülakat vaadine kılıçdaroğlundan yanıt benim projelerimi artık sadece konuşabilirsin imza attığın bu rezaletleri ben düzelteceğim erdoğan kamuya işe alımları mülakatı kaldırarak gençlerimizin sınavlardaki başarı sıralamasına göre yapacağız demişti,"['siyasi-figür', 'eğitim']"
cumhurbaşkanı ve ak parti genel başkanı receptayyip erdoğanın katılımıyla gerçekleşen ak parti seçim beyannamesi ve milletvekili aday tanıtım toplantısı başladı gazi,"['hükümet', 'siyasi-parti', 'seçim', 'siyasi-figür']"
sizin de chppkk desteklediğiniz doğru ben ülkem için yapılanlara bakarım desteklerim ama askerimi vatandaşımı şehit edenleri değil teröristleri serbest bırakacakları desteklemediğim kesin doğru söyleyince erdoğan fanatiğimi ever öyleyim sizin gibi değilim şükür,"['siyasi-figür', 'adalet', 'güvenlik', 'terör']"
hiçbir şey yapmadan servet kazanmışlar selo ece güner tıp genel kurmay osman gökçek patates ekrem imamoğlu selahattin chp mhp iyi parti kılıçdaroğlu muharrem ince erdoğan deprem euro altın bıst,"['siyasi-figür', 'ekonomi', 'siyasi-parti']"
kim emekli maaşını asgari ücret düzeyin çıkarırsa ve bayramlarda asgari ücret kadar ikramiye verirse oyum ona erdoğan hariç,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
yok yok erdoğanın seçim vaatleri arasında şehitlerimizin katili apo ya özgürlük yok özerklik yok cumhuriyeti yıkıp yeniden kuracağız diye bir şey yok fetöcüleri hapisten çıkartacağım demiyor demirtaş özgürlük yok bay kemal bunların hepsini yapacağız diye söz verdi,"['terör', 'siyasi-figür', 'seçim', 'güvenlik', 'ideoloji', 'sivil-haklar']"
cumhurbaşkanı erdoğan yükseköğrenimdeki gençlerimize bir defaya mahsus olmak üzere cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacağız ayrıca aylık gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
kriz derinleşiyor ortak listeye yönelmemiş olmaları cumhur ittifakının vekil daha az çıkartmasına neden olacak,['politik-strateji']
cumhurbaşkanınız receptayyip erdoğan bay bay kemal bay bay meral,"['siyasi-figür', 'hükümet']"
cumhurbaşkanı erdoğan şimdi ihale süreci devam eden projelerle birlikte savunma sanayii bütçemizi milyar dolara yükseltiyoruz,"['siyasi-figür', 'ekonomi']"
erdoğan yükseköğretimdeki gençlerimize bir defaya mahsus cep telefonu ve bilgisayar ediniminde vergi muafiyeti sağlayacak ayda gb ücretsiz internet vereceğiz,"['iş-ve-istihdam', 'mesleki-haklar', 'siyasi-figür', 'ekonomi']"
erdoğan a teşekkür ederiz sağ olasın ama türkiye de iyi olmayan yok eser bıraktı tarihi muhasebesini yapacaktım ama zannetmiyorum ayrıştırma insanlara tepeden bakma o ona benzer bir çok şey bıraktı demokrasi yerlerde insan hakları yerlerde iyi olan her şeyi de sonuncuyuz kötü,"['kültür-ve-sanat', 'siyasi-figür']"
evet çok güzel bir demokrasi ortamında seçime giriyoruz değil mi erdoğan hükümeti sağolsun en demokrat şartları sunuyor bize sayenizde daha demokrasimiz daha çok şenlenecek,"['siyasi-figür', 'ideoloji']"
erdoğan yaman bir hırsız bir çalıyor kendisine yollar tüneller köprüler iki çalıyor hastaneler okullar konutlar üç çalıyor uydular şıhalar savaş gemileri yapıyor yaptırıyor öyle de gözü doymuyor yani bir de millete dağıtmıyor mu pes yani,"['siyasi-figür', 'güvenlik', 'eğitim', 'sağlık', 'çevre-ve-şehircilik']"
bunun için yeri gelip dini kullanarak yeri gelerek milli değerleri kullanarak yada çeşitli yollar ile muhalefete iftira atmak millet ittifakına sağdan soldan teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['politik-strateji', 'terör', 'dernek', 'siyasi-figür']"
başakşehir kayaşehir metrosu hizmete girdi başkan erdoğan istanbul birilerinin ıhtırasına kurban edemeyiz,"['hükümet', 'siyasi-figür', 'çevre-ve-şehircilik', 'ulaşım']"
çocukluğunda da yalancı ve iftiracıymışsın ki babandan dayak yiyormuşsun be fatih daha seccade olayında erdoğan özbek cami açılışında halının üstünde olmasına rağmen sanki seccade üstünde ayakkabıyla duruyormuş gibi fotoyu kırpıp servis ettin,"['siyasi-figür', 'din', 'siyasi-manipülasyon']"
imar affını barış mı çıkardı niye ağzını açıp erdoğana laf edemiyorsun kentsel dönüşüm ile rantsal dönüşüm arasındaki farkı öğren sonra burada ahkam kes,"['konut', 'çevre-ve-şehircilik']"
türkiye den neden rahatsızlar cevap türkiyenin en büyük savaş ve dünyanın ilk şıha gemisi olarak kayıtlara geçen tcg anadolu cumhurbaşkanı receptayyip erdoğanın katılımıyla düzenlenen törenle deniz kuvvetlerine teslim edildi,"['siyasi-figür', 'hükümet', 'güvenlik']"
erdoğan mazlum abdiyi metro hediyesi yapacaktı yazdı saldırı sırasında abd ve koalisyon birliklerinin de dahil olduğu bir konvoyda olduğunu belirten abdi türkiyenin bu saldırı ile üç şey amaçladığını öne sürdü,"['siyasi-figür', 'ulaşım', 'politik-strateji', 'çevre-ve-şehircilik', 'dış-politika']"
bu çıkışların önünü ancak ayrımsız bir şekilde belediye şirket işçilerinin d norm kadrosunu vermektir sayın cumhurbaşkanımız receptayyip erdoğan,"['iş-ve-istihdam', 'siyasi-figür', 'hükümet']"
katiline aşık olan kılıçdaroğlu,"['siyasi-figür', 'güvenlik']"
özgürlük ve toplumsal adalet için verilen ısrarlı mücadele elbet karşılık bulacaktır bu minvalde bize temsiliyet noktasında sevgili dostum savaş üstlenmiş olduğu sorumluluktan hiç bir şekilde eksiklik bırakmayacağını biliyoruz kendi ve yol arkadaşların emeğine yüreğine sağlık,"['eşitlik', 'güvenlik', 'sivil-haklar', 'sağlık']"
siz ki raydan çıkacak düşüncesi ile erdoğanın treninden inmeye çalışan mevki fahişeleri bu trenden inenin abad olduğunu henüz tarih yazmadı,"['iş-ve-istihdam', 'çevre-ve-şehircilik', 'ulaşım']"
ya kılıçdaroğlu kazanacak ya da türkiye kaybedecek başka bir alternatif yok o halde tüm ezilenlere tüm emekçilere tüm yoksullara tüm dışlanılanlara barıştan kamuculuktan laiklikten anti emperyalizmden yana olanlara düşen görev,"['ideoloji', 'siyasi-figür', 'seçim']"
laf üreten değil iş üreten verdiği sözleri yerine getiren tek lider receptayyip erdoğan dır o halde hep beraber fulya destici emniyet tcg anadolu tokat,"['siyasi-figür', 'güvenlik']"
aynen öyle erdoğan kazanır fetöcüler chp seçmemi sayesinde meclise girer hep beraber anayasayı değiştirecek güce ulaşırlar,"['siyasi-figür', 'hükümet', 'siyasi-parti', 'adalet']"
ecevitin değil miydi ya ak parti yapar siz sadece çene calarsınız çapsızlık beceriksizlik hazımsızlık böyle bir şey işte durmak yola devam adam yine kazanacak teşekkürler erdoğan,"['siyasi-parti', 'seçim', 'siyasi-figür']"
bizzat akp den süleyman soylunun işbirliği yaptığı destek aldığı paramiliter yapıları suç çetelerini uyuşturucu baronları ile işbirliği yapıldığını ifşa etti teşekkürler kılıçdaroğlu kızılay hizbullah konya adana hulusi akar istifa naci görür,"['terör', 'güvenlik', 'siyasi-figür', 'dernek', 'adalet', 'politik-strateji', 'siyasi-parti']"
vatan millet devlet islam osmanlı türkiye erdoğan için güçlü türkiye güçlü erdoğan var dünya da yıldır gece gündüz çalışan ömrüne harcayan erdoğan var minnettarız mutluyuz hedefimiz devam maşallah rabbim güç kaynağı versin amin,"['din', 'siyasi-figür', 'iş-ve-istihdam', 'hükümet']"
aday listesine tepki gösteren akp ordu il başkanı jet hızıyla görevden alındı bold sosyal medyadan erdoğanı etikeketleyerek aday listesine tepki gösteren akp ordu il başkanı halit görevden alındı yerine selman altaş atandı ı,"['siyasi-parti', 'güvenlik', 'hükümet', 'seçim']"
sayın kemal kılıçdaroğlu ek göstergenin kapsam dışında bırakılan özellikle şef pozisyonunda çalışanlar içinde uygulanmasını talep ediyoruz resmen ayrımcılık yapıldı resmen mağdur olduk,"['siyasi-figür', 'eşitlik', 'adalet']"
